loan_id,customer_id,application_date,disbursement_date,product_type,channel,province,age,employment_type,monthly_income_idr,loan_amount_idr,tenor_months,interest_rate_pct,credit_score,dti_ratio,status
LN002128,CUS01852,2023-06-03,,Business Loan,Agent,DKI Jakarta,40,Business Owner,7274536,95228128,18,1.98,712,72.73,Rejected
LN002129,CUS00155,2022-01-26,2022-01-31,PayLater,Mobile App,Jawa Barat,37,Self-Employed,5615367,1450766,12,2.9,743,2.15,Approved
LN002130,CUS00234,2024-07-28,,KTA (Personal Loan),Mobile App,Bali,37,Self-Employed,10972114,17911622,6,3.11,608,27.21,Pending
LN002131,CUS01511,2024-10-16,2024-10-18,PayLater,Mobile App,Jawa Barat,35,Freelancer,4781865,3415460,36,2.2,806,1.98,Approved
LN002132,CUS03407,2024-10-18,2024-10-19,PayLater,Mobile App,Jawa Barat,32,Employed,4475898,2113349,18,2.32,675,2.62,Approved
LN002133,CUS01176,2022-01-12,,KTA (Personal Loan),Mobile App,Jawa Tengah,37,Employed,7133739,30081720,36,2.34,566,11.71,Rejected
LN002134,CUS00315,2024-10-07,,Business Loan,Web,Sumatera Utara,36,Student,5306997,88356713,6,1.73,679,277.48,Pending
LN002135,CUS02641,2023-05-03,,Business Loan,Mobile App,DKI Jakarta,29,Self-Employed,3955838,42104158,12,2.16,619,88.7,Pending
LN002136,CUS00370,2023-03-21,,Business Loan,Mobile App,Jawa Tengah,27,Employed,6814988,24063798,12,2.89,684,29.43,Pending
LN002137,CUS02520,2024-09-01,,PayLater,Web,Sumatera Utara,32,Business Owner,3380152,1563041,12,2.06,646,3.85,Pending
LN002138,CUS02434,2024-07-18,,Business Loan,Mobile App,DKI Jakarta,44,Business Owner,3465065,20963089,1,2.55,655,604.98,Pending
LN002139,CUS02077,2024-04-19,,PayLater,Mobile App,Kalimantan Timur,22,Employed,3642395,3283753,6,1.85,577,15.03,Pending
LN002140,CUS01575,2024-06-23,2024-06-27,KTA (Personal Loan),Mobile App,Jawa Tengah,20,Employed,11260256,40807292,24,2.43,729,15.1,Approved
LN002141,CUS01896,2022-06-12,,Education Loan,Partner API,Jawa Tengah,33,Business Owner,1500000,13493519,6,2.22,557,149.93,Rejected
LN002142,CUS02378,2022-01-14,2022-01-15,PayLater,Mobile App,Bali,32,Business Owner,6339482,2241999,36,1.89,561,0.98,Approved
LN002143,CUS02271,2023-05-17,,PayLater,Mobile App,DKI Jakarta,33,Employed,5103879,4172859,3,2.9,679,27.25,Pending
LN002144,CUS03244,2023-07-24,,KTA (Personal Loan),Mobile App,Banten,33,Business Owner,1823787,15017581,36,2.92,778,22.87,Pending
LN002145,CUS03027,2023-03-02,,KTA (Personal Loan),Web,Sumatera Utara,30,Employed,6021124,10362211,12,2.02,621,14.34,Pending
LN002146,CUS00169,2022-04-11,2022-04-16,PayLater,Partner API,Jawa Tengah,43,Employed,6651810,2755031,18,2.39,706,2.3,Approved
LN002147,CUS01843,2023-01-14,,Education Loan,Web,DKI Jakarta,19,Student,7122234,21154754,6,2.52,735,49.5,Pending
LN002148,CUS03318,2022-10-31,,KTA (Personal Loan),Partner API,Jawa Tengah,25,Self-Employed,1500000,31984449,24,1.59,715,88.85,Rejected
LN002149,CUS02342,2022-04-23,,PayLater,Mobile App,DKI Jakarta,31,Employed,11350610,3712428,12,1.8,625,2.73,Pending
LN002150,CUS02670,2023-12-16,,PayLater,Agent,Jawa Tengah,18,Employed,3211685,755380,12,3.14,562,1.96,Pending
LN002151,CUS00772,2022-03-17,,Business Loan,Mobile App,Banten,30,Employed,7548724,91358306,1,1.97,473,1210.25,Pending
LN002152,CUS01317,2022-10-25,2022-10-29,PayLater,Mobile App,Jawa Tengah,45,Freelancer,7799675,1573567,12,3.13,628,1.68,Approved
LN002153,CUS02479,2022-03-08,2022-03-11,PayLater,Web,Jawa Timur,32,Employed,2954766,3916045,24,1.83,744,5.52,Approved
LN002154,CUS01949,2023-09-04,,KTA (Personal Loan),Web,DKI Jakarta,33,Employed,7431397,44272871,3,2.83,560,198.58,Pending
LN002155,CUS02054,2023-11-10,,KTA (Personal Loan),Mobile App,DKI Jakarta,21,Business Owner,3967522,17660108,18,2.34,706,24.73,Pending
LN002156,CUS00618,2022-06-29,,KTA (Personal Loan),Agent,Sumatera Utara,27,Employed,1500000,9284813,1,2.41,573,618.99,Rejected
LN002157,CUS00254,2022-04-11,2022-04-13,PayLater,Web,DKI Jakarta,28,Business Owner,10075261,1640425,24,3.43,658,0.68,Approved
LN002158,CUS01846,2022-08-12,,Business Loan,Mobile App,Jawa Barat,29,Employed,3140590,29761612,36,1.87,706,26.32,Pending
LN002159,CUS00424,2024-05-03,,Education Loan,Mobile App,Kalimantan Timur,42,Employed,2994393,13060554,6,2.8,597,72.69,Pending
LN002160,CUS03322,2023-01-01,,PayLater,Mobile App,Jawa Tengah,36,Student,3925910,2921893,3,2.78,663,24.81,Rejected
LN002161,CUS03430,2022-11-27,,KTA (Personal Loan),Agent,Jawa Timur,23,Employed,5887196,48815642,12,4.18,616,69.1,Pending
LN002162,CUS01407,2023-08-06,,Education Loan,Web,DKI Jakarta,33,Business Owner,4831107,14984256,1,1.96,706,310.16,Pending
LN002163,CUS02926,2022-12-30,2023-01-02,KTA (Personal Loan),Web,Jawa Barat,35,Business Owner,6946778,14901796,12,2.19,668,17.88,Approved
LN002164,CUS00346,2024-07-21,,KTA (Personal Loan),Web,Jawa Tengah,41,Employed,2238361,12506078,6,2.91,654,93.12,Pending
LN002165,CUS02067,2024-01-08,2024-01-10,PayLater,Partner API,Jawa Timur,44,Employed,3202738,1278678,12,2.4,774,3.33,Approved
LN002166,CUS02647,2022-03-15,,KTA (Personal Loan),Web,Bali,23,Business Owner,4663842,13666895,1,2.27,702,293.04,Rejected
LN002167,CUS00707,2022-07-10,,KTA (Personal Loan),Mobile App,Jawa Tengah,25,Self-Employed,15614036,39302016,1,2.98,594,251.71,Rejected
LN002168,CUS00161,2023-09-05,,KTA (Personal Loan),Web,DKI Jakarta,21,Employed,4669959,7746247,1,2.37,643,165.87,Pending
LN002169,CUS01015,2023-10-24,,Education Loan,Web,Jawa Barat,30,Business Owner,9588565,29935067,12,2.05,643,26.02,Pending
LN002170,CUS02899,2024-01-25,2024-01-29,PayLater,Agent,DKI Jakarta,35,Business Owner,5117013,2852088,12,2.86,656,4.64,Approved
LN002171,CUS01794,2024-02-16,2024-02-20,PayLater,Web,Jawa Barat,39,Employed,3740587,2949223,3,2.69,850,26.28,Approved
LN002172,CUS01800,2022-05-19,2022-05-21,PayLater,Mobile App,Jawa Tengah,31,Employed,4312006,2109037,12,2.34,679,4.08,Approved
LN002173,CUS02147,2024-05-25,,KTA (Personal Loan),Mobile App,Jawa Barat,29,Employed,4519430,36061491,24,2.32,487,33.25,Pending
LN002174,CUS02142,2022-05-13,,PayLater,Mobile App,Jawa Barat,33,Self-Employed,7182340,2621553,6,2.04,606,6.08,Pending
LN002175,CUS02498,2023-08-23,,KTA (Personal Loan),Web,Bali,25,Freelancer,11406743,19807757,18,2.86,495,9.65,Pending
LN002176,CUS00651,2024-08-22,2024-08-27,PayLater,Mobile App,Jawa Tengah,48,Business Owner,6204323,1693122,12,2.32,623,2.27,Approved
LN002177,CUS01491,2022-10-03,,KTA (Personal Loan),Web,Jawa Barat,19,Employed,10192829,46654304,1,2.12,491,457.72,Rejected
LN002178,CUS01528,2022-09-07,,PayLater,Partner API,Jawa Barat,33,Freelancer,2802646,1809452,6,1.86,580,10.76,Pending
LN002179,CUS01159,2023-07-17,,Business Loan,Mobile App,Sumatera Utara,48,Business Owner,3898764,92914719,12,2.7,528,198.6,Pending
LN002180,CUS01587,2023-11-06,,KTA (Personal Loan),Web,Sulawesi Selatan,32,Business Owner,3237677,20765363,18,2.25,680,35.63,Pending
LN002181,CUS01675,2024-12-15,,Education Loan,Mobile App,Jawa Timur,30,Self-Employed,6038192,7154470,6,1.49,650,19.75,Pending
LN002182,CUS03173,2024-04-27,2024-04-30,KTA (Personal Loan),Mobile App,Jawa Barat,29,Business Owner,4031195,13367047,36,1.9,674,9.21,Approved
LN002183,CUS01386,2024-12-10,2024-12-12,PayLater,Mobile App,Banten,30,Business Owner,7746969,1352758,12,2.38,641,1.46,Approved
LN002184,CUS02781,2023-03-06,,PayLater,Web,Kalimantan Timur,42,Business Owner,2860043,3621422,6,2.4,538,21.1,Pending
LN002185,CUS02449,2023-03-05,,Education Loan,Agent,DKI Jakarta,18,Employed,5130773,15164635,1,2.38,691,295.56,Rejected
LN002186,CUS00215,2022-04-30,,KTA (Personal Loan),Partner API,Sulawesi Selatan,44,Business Owner,7550038,40188540,3,2.31,803,177.43,Pending
LN002187,CUS03233,2022-08-12,2022-08-13,PayLater,Mobile App,Sumatera Utara,20,Business Owner,1500000,3690279,12,1.76,682,20.5,Approved
LN002188,CUS02585,2024-12-19,,KTA (Personal Loan),Mobile App,Jawa Barat,29,Employed,17857376,13642239,12,2.06,615,6.37,Pending
LN002189,CUS02652,2022-06-29,,PayLater,Web,Jawa Barat,28,Employed,4218783,3033126,18,3.09,535,3.99,Rejected
LN002190,CUS01371,2024-09-17,,PayLater,Mobile App,Jawa Tengah,36,Business Owner,1500000,3843089,18,3.02,577,14.23,Pending
LN002191,CUS00270,2023-08-12,2023-08-17,PayLater,Partner API,Jawa Barat,19,Employed,5497504,3348693,3,2.79,686,20.3,Approved
LN002192,CUS01351,2024-05-24,,Business Loan,Mobile App,DKI Jakarta,35,Employed,5101343,124003136,12,2.74,735,202.57,Rejected
LN002193,CUS00388,2023-10-11,,PayLater,Mobile App,Bali,48,Employed,4760255,3828248,1,2.95,670,80.42,Pending
LN002194,CUS02286,2023-06-16,2023-06-19,PayLater,Mobile App,Jawa Tengah,21,Employed,9062568,755513,6,1.94,713,1.39,Approved
LN002195,CUS02779,2024-12-12,2024-12-15,PayLater,Partner API,Jawa Tengah,33,Freelancer,7829548,3791398,18,2.52,706,2.69,Approved
LN002196,CUS01584,2023-12-26,2023-12-31,PayLater,Mobile App,DKI Jakarta,26,Business Owner,5978463,1726948,6,1.94,690,4.81,Approved
LN002197,CUS01164,2022-09-23,,KTA (Personal Loan),Mobile App,Jawa Tengah,35,Employed,6550433,30734251,18,1.95,597,26.07,Pending
LN002198,CUS01033,2024-10-13,2024-10-14,PayLater,Mobile App,Banten,32,Employed,4696524,1590372,36,2.68,663,0.94,Approved
LN002199,CUS02965,2024-11-30,,PayLater,Mobile App,DKI Jakarta,26,Employed,14508467,4274679,12,2.97,582,2.46,Rejected
LN002200,CUS03489,2024-10-16,,Education Loan,Agent,Jawa Barat,35,Employed,2058382,17013983,3,2.4,651,275.52,Pending
LN002201,CUS02690,2024-10-05,,PayLater,Mobile App,DKI Jakarta,46,Employed,5437008,3393235,6,3.32,676,10.4,Pending
LN002202,CUS02469,2023-01-04,,PayLater,Mobile App,Jawa Barat,30,Freelancer,5198929,4073369,1,2.61,784,78.35,Pending
LN002203,CUS00616,2023-04-22,,KTA (Personal Loan),Mobile App,Sulawesi Selatan,37,Business Owner,8145015,45289186,12,2.11,545,46.34,Rejected
LN002204,CUS01366,2023-08-18,,KTA (Personal Loan),Mobile App,DKI Jakarta,21,Business Owner,3013570,37942794,18,1.96,688,69.95,Rejected
LN002205,CUS00334,2023-02-01,,Business Loan,Mobile App,DKI Jakarta,24,Business Owner,1756343,38266029,12,3.01,768,181.56,Pending
LN002206,CUS02387,2022-01-04,2022-01-07,PayLater,Mobile App,Jawa Tengah,35,Business Owner,5493314,4345395,18,2.56,710,4.39,Approved
LN002207,CUS02719,2022-08-31,,Business Loan,Partner API,Jawa Tengah,43,Self-Employed,5919051,127529804,18,2.84,716,119.7,Rejected
LN002208,CUS00580,2022-02-19,,Business Loan,Mobile App,Jawa Barat,34,Student,12221510,125795454,24,1.17,697,42.89,Rejected
LN002209,CUS01433,2024-08-10,,KTA (Personal Loan),Partner API,Jawa Timur,29,Business Owner,2333153,46460325,6,2.62,753,331.89,Rejected
LN002210,CUS01271,2022-08-30,2022-09-04,PayLater,Agent,DKI Jakarta,31,Self-Employed,9996691,1619742,24,2.24,563,0.68,Approved
LN002211,CUS02688,2023-03-01,,PayLater,Agent,Jawa Barat,21,Business Owner,20694884,1578144,12,1.8,539,0.64,Rejected
LN002212,CUS02861,2024-04-29,,KTA (Personal Loan),Mobile App,DKI Jakarta,36,Employed,3985963,28093709,6,2.47,649,117.47,Pending
LN002213,CUS02713,2024-04-27,,Business Loan,Agent,DKI Jakarta,39,Student,2304520,152663982,36,3.05,477,184.02,Pending
LN002214,CUS01606,2022-04-04,2022-04-08,KTA (Personal Loan),Web,Jawa Barat,28,Employed,3916715,25125831,36,3.63,748,17.82,Approved
LN002215,CUS00529,2023-11-15,2023-11-17,PayLater,Mobile App,Jawa Tengah,28,Self-Employed,5042191,3352511,12,2.62,747,5.54,Approved
LN002216,CUS02438,2023-12-18,,PayLater,Partner API,DKI Jakarta,34,Employed,7012614,2536361,18,2.15,615,2.01,Pending
LN002217,CUS02904,2023-03-11,,KTA (Personal Loan),Mobile App,DKI Jakarta,28,Business Owner,3506439,32467423,6,2.12,620,154.32,Pending
LN002218,CUS00348,2022-01-24,,KTA (Personal Loan),Mobile App,Jawa Timur,31,Student,12712134,42001803,6,2.98,644,55.07,Pending
LN002219,CUS01269,2023-02-17,,PayLater,Partner API,Jawa Barat,48,Employed,2561821,1312145,3,2.0,654,17.07,Pending
LN002220,CUS02290,2023-07-31,,PayLater,Web,DKI Jakarta,30,Business Owner,1761058,3629203,12,2.81,660,17.17,Pending
LN002221,CUS01543,2023-06-06,2023-06-10,PayLater,Partner API,DKI Jakarta,29,Employed,9712990,4043415,12,2.65,694,3.47,Approved
LN002222,CUS02636,2022-05-19,,KTA (Personal Loan),Partner API,Banten,26,Employed,1500000,25120013,3,2.59,636,558.22,Pending
LN002223,CUS03243,2023-09-23,,KTA (Personal Loan),Mobile App,DKI Jakarta,37,Employed,4423627,19545510,12,1.72,725,36.82,Rejected
LN002224,CUS01346,2023-09-07,2023-09-10,Business Loan,Mobile App,Jawa Tengah,30,Employed,32461234,12573421,3,2.32,685,12.91,Approved
LN002225,CUS03331,2024-11-03,,KTA (Personal Loan),Web,Jawa Barat,26,Self-Employed,4963999,40869726,1,1.77,601,823.32,Pending
LN002226,CUS00524,2023-10-26,2023-10-30,PayLater,Web,Sumatera Utara,42,Business Owner,2552255,1975723,6,2.21,756,12.9,Approved
LN002227,CUS02745,2022-01-13,,KTA (Personal Loan),Mobile App,Banten,43,Employed,4830738,21078926,6,2.96,541,72.73,Pending
LN002228,CUS02879,2022-08-22,,Education Loan,Mobile App,Jawa Timur,27,Employed,4849896,13400154,6,3.12,642,46.05,Pending
LN002229,CUS03396,2023-11-14,,Education Loan,Mobile App,Jawa Barat,18,Employed,5505942,17468483,6,2.61,727,52.88,Rejected
LN002230,CUS03027,2023-12-01,,Business Loan,Web,Jawa Timur,40,Employed,7439440,143474918,6,2.21,592,321.43,Pending
LN002231,CUS02808,2024-03-22,,PayLater,Mobile App,Jawa Timur,26,Employed,2680413,3973384,3,3.29,674,49.41,Pending
LN002232,CUS02157,2022-03-01,,Business Loan,Mobile App,Jawa Barat,38,Employed,13762764,84588436,6,2.21,693,102.44,Pending
LN002233,CUS00383,2022-12-26,,Business Loan,Mobile App,Sulawesi Selatan,18,Employed,5792166,135989386,24,1.93,581,97.83,Rejected
LN002234,CUS02647,2023-02-02,,KTA (Personal Loan),Mobile App,DIY Yogyakarta,39,Business Owner,7733134,37430791,3,2.85,644,161.34,Pending
LN002235,CUS02747,2023-11-08,,PayLater,Mobile App,Jawa Barat,22,Employed,3429958,1836127,12,2.73,637,4.46,Pending
LN002236,CUS01735,2023-11-24,,Education Loan,Agent,Sumatera Utara,37,Business Owner,10818603,7415536,3,2.23,605,22.85,Rejected
LN002237,CUS02083,2024-09-08,,KTA (Personal Loan),Web,Jawa Tengah,32,Employed,4285368,45259957,6,2.55,834,176.03,Pending
LN002238,CUS01483,2024-08-29,,PayLater,Mobile App,Jawa Tengah,24,Self-Employed,5906003,3547021,6,2.72,588,10.01,Rejected
LN002239,CUS00075,2022-03-14,2022-03-15,PayLater,Partner API,Jawa Barat,28,Business Owner,2856434,3416496,24,2.6,730,4.98,Approved
LN002240,CUS01486,2022-10-06,,KTA (Personal Loan),Mobile App,Jawa Barat,37,Employed,2749114,7650613,6,2.73,618,46.38,Pending
LN002241,CUS01266,2024-09-13,,PayLater,Web,Kalimantan Timur,32,Freelancer,7556144,4180428,12,2.25,563,4.61,Pending
LN002242,CUS00739,2022-11-15,2022-11-18,PayLater,Mobile App,Banten,36,Employed,3831566,3047243,12,2.76,658,6.63,Approved
LN002243,CUS00878,2024-08-01,,KTA (Personal Loan),Partner API,Jawa Barat,47,Self-Employed,2995598,43154798,3,2.51,701,480.2,Pending
LN002244,CUS01400,2023-11-18,,Business Loan,Mobile App,Banten,19,Employed,3399158,195166624,24,2.26,723,239.23,Pending
LN002245,CUS03139,2024-08-05,,KTA (Personal Loan),Mobile App,Jawa Timur,44,Employed,7605029,48069514,6,2.38,774,105.35,Pending
LN002246,CUS01992,2024-04-27,,PayLater,Web,Jawa Barat,32,Employed,3428130,4352402,1,2.45,850,126.96,Rejected
LN002247,CUS00787,2022-04-25,,KTA (Personal Loan),Web,DKI Jakarta,24,Freelancer,4659205,5492631,6,1.78,670,19.65,Rejected
LN002248,CUS00928,2024-12-03,,PayLater,Mobile App,Sumatera Utara,21,Employed,5045287,4485772,6,2.18,596,14.82,Pending
LN002249,CUS00564,2023-09-06,,PayLater,Web,Sumatera Utara,30,Self-Employed,1582535,837780,1,2.53,686,52.94,Rejected
LN002250,CUS00635,2023-10-09,,PayLater,Mobile App,DIY Yogyakarta,39,Freelancer,2068372,4330372,12,1.82,628,17.45,Rejected
LN002251,CUS00317,2022-02-08,,Business Loan,Partner API,DKI Jakarta,30,Employed,6117812,63233073,6,2.19,724,172.26,Rejected
LN002252,CUS01212,2023-03-03,,PayLater,Web,Jawa Tengah,44,Employed,3213048,3245307,12,3.69,546,8.42,Pending
LN002253,CUS03459,2023-11-11,2023-11-13,PayLater,Mobile App,Jawa Timur,20,Student,9426009,671307,1,1.94,839,7.12,Approved
LN002254,CUS03229,2023-12-26,2023-12-28,PayLater,Partner API,Jawa Tengah,31,Business Owner,8930944,3970317,36,2.31,718,1.23,Approved
LN002255,CUS00415,2022-05-16,,KTA (Personal Loan),Partner API,Jawa Timur,21,Freelancer,7697834,10026775,3,2.08,515,43.42,Pending
LN002256,CUS02080,2022-11-02,,Education Loan,Agent,DKI Jakarta,34,Employed,14899102,15267204,12,2.44,593,8.54,Pending
LN002257,CUS03158,2023-07-29,2023-07-31,Education Loan,Web,DKI Jakarta,39,Self-Employed,4756843,25436150,18,2.09,715,29.71,Approved
LN002258,CUS02211,2022-03-05,,PayLater,Web,DKI Jakarta,28,Employed,7379951,3629070,3,2.38,744,16.39,Rejected
LN002259,CUS03421,2023-11-26,,PayLater,Partner API,Jawa Barat,18,Business Owner,3521184,527192,3,2.14,548,4.99,Pending
LN002260,CUS03026,2024-02-08,2024-02-09,PayLater,Mobile App,Jawa Barat,33,Freelancer,21777119,2313645,3,3.03,707,3.54,Approved
LN002261,CUS02157,2024-12-30,,Business Loan,Agent,Sulawesi Selatan,35,Employed,16438367,17966228,3,2.54,494,36.43,Pending
LN002262,CUS00155,2022-12-06,,PayLater,Mobile App,DKI Jakarta,35,Employed,5035768,3530749,3,2.0,642,23.37,Rejected
LN002263,CUS02712,2024-03-08,2024-03-10,PayLater,Mobile App,Jawa Barat,41,Employed,6305294,4860268,12,2.92,738,6.42,Approved
LN002264,CUS01380,2023-01-19,,KTA (Personal Loan),Mobile App,Bali,23,Self-Employed,11302415,34486756,6,2.02,605,50.85,Rejected
LN002265,CUS03139,2022-08-28,,PayLater,Web,Jawa Tengah,37,Employed,4577505,1509675,12,1.72,529,2.75,Rejected
LN002266,CUS02532,2023-09-24,,PayLater,Mobile App,DKI Jakarta,41,Self-Employed,3371856,2098548,1,2.5,661,62.24,Pending
LN002267,CUS00537,2023-10-07,,PayLater,Mobile App,Jawa Barat,18,Employed,8447172,4894927,24,3.45,601,2.41,Rejected
LN002268,CUS02447,2022-03-06,2022-03-10,PayLater,Web,Jawa Timur,34,Freelancer,5240943,1508235,3,1.59,700,9.59,Approved
LN002269,CUS01544,2023-07-11,,KTA (Personal Loan),Mobile App,DKI Jakarta,27,Employed,5580255,30268808,6,1.83,579,90.4,Rejected
LN002270,CUS00632,2024-04-27,,Education Loan,Partner API,Bali,31,Employed,3030946,15011345,1,2.88,588,495.27,Rejected
LN002271,CUS00665,2022-06-27,,PayLater,Mobile App,Jawa Tengah,34,Employed,1783958,3957418,3,2.18,488,73.94,Pending
LN002272,CUS00741,2024-10-14,2024-10-18,PayLater,Mobile App,Jawa Timur,28,Employed,5761070,4403251,12,2.81,663,6.37,Approved
LN002273,CUS03406,2023-05-02,,Education Loan,Mobile App,Jawa Tengah,26,Employed,8605617,13520931,12,2.08,637,13.09,Rejected
LN002274,CUS02838,2024-02-01,,Business Loan,Mobile App,Bali,32,Business Owner,4366465,135475309,12,2.57,554,258.55,Pending
LN002275,CUS03159,2024-07-14,2024-07-17,PayLater,Mobile App,Jawa Tengah,23,Freelancer,11837774,2970714,12,3.37,665,2.09,Approved
LN002276,CUS02559,2023-09-12,,KTA (Personal Loan),Mobile App,Jawa Timur,23,Employed,3277523,17530002,36,1.9,732,14.86,Pending
LN002277,CUS03314,2023-03-19,2023-03-21,PayLater,Mobile App,Sulawesi Selatan,37,Business Owner,2655452,1723733,12,3.01,632,5.41,Approved
LN002278,CUS00679,2024-12-11,,KTA (Personal Loan),Partner API,Sulawesi Selatan,22,Employed,4802322,29238424,6,2.84,671,101.47,Pending
LN002279,CUS02954,2023-09-12,,Education Loan,Mobile App,DKI Jakarta,37,Business Owner,4758261,8850071,3,1.76,671,62.0,Pending
LN002280,CUS01793,2022-12-25,,KTA (Personal Loan),Mobile App,Jawa Barat,35,Employed,7936077,41486445,1,2.78,553,522.76,Rejected
LN002281,CUS00179,2022-08-18,2022-08-19,KTA (Personal Loan),Mobile App,DKI Jakarta,18,Employed,3140745,8105217,12,2.54,814,21.51,Approved
LN002282,CUS01683,2024-02-06,2024-02-11,PayLater,Mobile App,DKI Jakarta,26,Self-Employed,11362227,925585,6,2.55,612,1.36,Approved
LN002283,CUS01493,2022-03-18,2022-03-22,KTA (Personal Loan),Mobile App,Sulawesi Selatan,41,Freelancer,16274314,20400183,12,2.67,702,10.45,Approved
LN002284,CUS02771,2023-02-18,,KTA (Personal Loan),Mobile App,Jawa Barat,24,Employed,4883936,10314129,3,2.32,711,70.39,Rejected
LN002285,CUS02948,2022-07-09,,KTA (Personal Loan),Mobile App,Jawa Barat,28,Employed,10583161,26406500,18,2.54,638,13.86,Pending
LN002286,CUS00973,2024-06-27,2024-06-30,PayLater,Partner API,DKI Jakarta,35,Freelancer,2652598,2298541,36,2.62,698,2.41,Approved
LN002287,CUS01820,2024-11-02,,KTA (Personal Loan),Partner API,DIY Yogyakarta,38,Self-Employed,9531201,37481440,6,2.87,669,65.54,Pending
LN002288,CUS02501,2022-02-21,,KTA (Personal Loan),Web,Sumatera Utara,29,Business Owner,9372723,47885186,18,1.74,536,28.38,Rejected
LN002289,CUS01168,2024-09-15,2024-09-19,PayLater,Mobile App,Jawa Tengah,27,Employed,8393858,3891013,24,3.15,623,1.93,Approved
LN002290,CUS03082,2024-10-21,,PayLater,Partner API,Banten,43,Freelancer,4953528,1307518,36,1.92,600,0.73,Rejected
LN002291,CUS03067,2022-11-12,,PayLater,Partner API,Banten,45,Employed,1500000,4709845,6,2.88,613,52.33,Pending
LN002292,CUS03211,2023-01-25,,KTA (Personal Loan),Partner API,Jawa Timur,39,Freelancer,3402129,22646004,18,2.54,545,36.98,Rejected
LN002293,CUS01839,2023-11-28,,KTA (Personal Loan),Mobile App,DKI Jakarta,32,Employed,3434558,26338521,3,1.86,740,255.62,Rejected
LN002294,CUS00959,2024-09-17,,Business Loan,Partner API,Banten,25,Freelancer,2780094,90099485,12,2.76,778,270.07,Rejected
LN002295,CUS02188,2024-12-08,2024-12-12,PayLater,Partner API,Jawa Tengah,25,Self-Employed,5380512,1762461,18,2.03,728,1.82,Approved
LN002296,CUS00980,2023-09-28,,Education Loan,Web,Banten,36,Self-Employed,3888641,27376107,18,3.03,751,39.11,Pending
LN002297,CUS01268,2023-11-02,,KTA (Personal Loan),Partner API,Jawa Tengah,35,Employed,3048564,19950748,3,2.14,622,218.14,Rejected
