repayment_id,loan_id,customer_id,installment_no,due_date,paid_date,monthly_payment_idr,delay_days,repayment_status
RP0004478,LN001183,CUS02816,3,2024-06-27,2024-06-27,78559,0,On Time
RP0004479,LN001183,CUS02816,4,2024-07-27,2024-07-27,78559,0,On Time
RP0004480,LN001183,CUS02816,5,2024-08-26,2024-08-26,78559,0,On Time
RP0004481,LN001183,CUS02816,6,2024-09-25,2024-09-25,78559,0,On Time
RP0004482,LN001183,CUS02816,7,2024-10-25,2024-10-25,78559,0,On Time
RP0004483,LN001183,CUS02816,8,2024-11-24,2024-11-24,78559,0,On Time
RP0004484,LN001183,CUS02816,9,2024-12-24,2024-12-24,78559,0,On Time
RP0004485,LN001183,CUS02816,10,2025-01-23,2025-01-23,78559,0,On Time
RP0004486,LN001183,CUS02816,11,2025-02-22,2025-02-22,78559,0,On Time
RP0004487,LN001183,CUS02816,12,2025-03-24,2025-03-24,78559,0,On Time
RP0004488,LN001188,CUS02561,1,2023-01-01,2023-01-01,434046,0,On Time
RP0004489,LN001188,CUS02561,2,2023-01-31,2023-01-31,434046,0,On Time
RP0004490,LN001188,CUS02561,3,2023-03-02,2023-03-02,434046,0,On Time
RP0004491,LN001188,CUS02561,4,2023-04-01,2023-04-01,434046,0,On Time
RP0004492,LN001188,CUS02561,5,2023-05-01,2023-05-01,434046,0,On Time
RP0004493,LN001188,CUS02561,6,2023-05-31,2023-05-31,434046,0,On Time
RP0004494,LN001188,CUS02561,7,2023-06-30,2023-06-30,434046,0,On Time
RP0004495,LN001188,CUS02561,8,2023-07-30,2023-07-30,434046,0,On Time
RP0004496,LN001188,CUS02561,9,2023-08-29,2023-08-29,434046,0,On Time
RP0004497,LN001188,CUS02561,10,2023-09-28,2023-09-28,434046,0,On Time
RP0004498,LN001188,CUS02561,11,2023-10-28,2023-10-28,434046,0,On Time
RP0004499,LN001188,CUS02561,12,2023-11-27,2023-11-27,434046,0,On Time
RP0004500,LN001189,CUS02416,1,2022-08-27,2022-08-27,301955,0,On Time
RP0004501,LN001189,CUS02416,2,2022-09-26,2022-09-26,301955,0,On Time
RP0004502,LN001189,CUS02416,3,2022-10-26,2022-10-26,301955,0,On Time
RP0004503,LN001189,CUS02416,4,2022-11-25,2022-11-25,301955,0,On Time
RP0004504,LN001189,CUS02416,5,2022-12-25,2022-12-25,301955,0,On Time
RP0004505,LN001189,CUS02416,6,2023-01-24,2023-01-24,301955,0,On Time
RP0004506,LN001189,CUS02416,7,2023-02-23,2023-02-23,301955,0,On Time
RP0004507,LN001189,CUS02416,8,2023-03-25,2023-03-25,301955,0,On Time
RP0004508,LN001189,CUS02416,9,2023-04-24,2023-04-24,301955,0,On Time
RP0004509,LN001189,CUS02416,10,2023-05-24,2023-05-24,301955,0,On Time
RP0004510,LN001189,CUS02416,11,2023-06-23,2023-06-23,301955,0,On Time
RP0004511,LN001189,CUS02416,12,2023-07-23,2023-07-23,301955,0,On Time
RP0004512,LN001196,CUS00921,1,2024-04-10,2024-04-10,558762,0,On Time
RP0004513,LN001196,CUS00921,2,2024-05-10,2024-05-10,558762,0,On Time
RP0004514,LN001196,CUS00921,3,2024-06-09,2024-06-09,558762,0,On Time
RP0004515,LN001196,CUS00921,4,2024-07-09,2024-07-09,558762,0,On Time
RP0004516,LN001196,CUS00921,5,2024-08-08,2024-08-08,558762,0,On Time
RP0004517,LN001196,CUS00921,6,2024-09-07,2024-09-07,558762,0,On Time
RP0004518,LN001198,CUS00611,1,2022-08-10,2022-08-10,707685,0,On Time
RP0004519,LN001198,CUS00611,2,2022-09-09,2022-09-09,707685,0,On Time
RP0004520,LN001198,CUS00611,3,2022-10-09,2022-10-09,707685,0,On Time
RP0004521,LN001198,CUS00611,4,2022-11-08,2022-11-08,707685,0,On Time
RP0004522,LN001198,CUS00611,5,2022-12-08,2022-12-08,707685,0,On Time
RP0004523,LN001198,CUS00611,6,2023-01-07,2023-01-07,707685,0,On Time
RP0004524,LN001200,CUS03386,1,2024-09-27,2024-09-27,333299,0,On Time
RP0004525,LN001200,CUS03386,2,2024-10-27,2024-10-27,333299,0,On Time
RP0004526,LN001200,CUS03386,3,2024-11-26,2024-11-26,333299,0,On Time
RP0004527,LN001200,CUS03386,4,2024-12-26,2024-12-26,333299,0,On Time
RP0004528,LN001200,CUS03386,5,2025-01-25,2025-01-25,333299,0,On Time
RP0004529,LN001200,CUS03386,6,2025-02-24,2025-02-24,333299,0,On Time
RP0004530,LN001200,CUS03386,7,2025-03-26,2025-03-26,333299,0,On Time
RP0004531,LN001200,CUS03386,8,2025-04-25,2025-04-25,333299,0,On Time
RP0004532,LN001200,CUS03386,9,2025-05-25,2025-05-25,333299,0,On Time
RP0004533,LN001200,CUS03386,10,2025-06-24,2025-06-24,333299,0,On Time
RP0004534,LN001201,CUS00583,1,2024-07-14,2024-07-14,847516,0,On Time
RP0004535,LN001201,CUS00583,2,2024-08-13,2024-08-13,847516,0,On Time
RP0004536,LN001201,CUS00583,3,2024-09-12,2024-09-12,847516,0,On Time
RP0004537,LN001201,CUS00583,4,2024-10-12,2024-10-12,847516,0,On Time
RP0004538,LN001201,CUS00583,5,2024-11-11,2024-11-11,847516,0,On Time
RP0004539,LN001201,CUS00583,6,2024-12-11,2024-12-11,847516,0,On Time
RP0004540,LN001203,CUS00245,1,2022-06-12,2022-06-12,1672340,0,On Time
RP0004541,LN001203,CUS00245,2,2022-07-12,2022-07-12,1672340,0,On Time
RP0004542,LN001203,CUS00245,3,2022-08-11,2022-08-11,1672340,0,On Time
RP0004543,LN001203,CUS00245,4,2022-09-10,2022-09-10,1672340,0,On Time
RP0004544,LN001203,CUS00245,5,2022-10-10,2022-10-10,1672340,0,On Time
RP0004545,LN001203,CUS00245,6,2022-11-09,2022-11-09,1672340,0,On Time
RP0004546,LN001203,CUS00245,7,2022-12-09,2022-12-09,1672340,0,On Time
RP0004547,LN001203,CUS00245,8,2023-01-08,2023-01-08,1672340,0,On Time
RP0004548,LN001203,CUS00245,9,2023-02-07,2023-02-07,1672340,0,On Time
RP0004549,LN001203,CUS00245,10,2023-03-09,2023-03-09,1672340,0,On Time
RP0004550,LN001203,CUS00245,11,2023-04-08,2023-04-08,1672340,0,On Time
RP0004551,LN001203,CUS00245,12,2023-05-08,2023-05-08,1672340,0,On Time
RP0004552,LN001204,CUS00680,1,2023-07-26,2023-07-26,855749,0,On Time
RP0004553,LN001204,CUS00680,2,2023-08-25,2023-08-25,855749,0,On Time
RP0004554,LN001204,CUS00680,3,2023-09-24,2023-09-24,855749,0,On Time
RP0004555,LN001204,CUS00680,4,2023-10-24,2023-10-24,855749,0,On Time
RP0004556,LN001204,CUS00680,5,2023-11-23,2023-11-23,855749,0,On Time
RP0004557,LN001204,CUS00680,6,2023-12-23,2023-12-23,855749,0,On Time
RP0004558,LN001204,CUS00680,7,2024-01-22,2024-01-22,855749,0,On Time
RP0004559,LN001204,CUS00680,8,2024-02-21,2024-02-21,855749,0,On Time
RP0004560,LN001204,CUS00680,9,2024-03-22,2024-03-22,855749,0,On Time
RP0004561,LN001204,CUS00680,10,2024-04-21,2024-04-21,855749,0,On Time
RP0004562,LN001204,CUS00680,11,2024-05-21,2024-05-21,855749,0,On Time
RP0004563,LN001204,CUS00680,12,2024-06-20,2024-06-20,855749,0,On Time
RP0004564,LN001204,CUS00680,13,2024-07-20,2024-07-20,855749,0,On Time
RP0004565,LN001204,CUS00680,14,2024-08-19,2024-08-19,855749,0,On Time
RP0004566,LN001204,CUS00680,15,2024-09-18,2024-09-18,855749,0,On Time
RP0004567,LN001204,CUS00680,16,2024-10-18,2024-10-18,855749,0,On Time
RP0004568,LN001204,CUS00680,17,2024-11-17,2024-11-17,855749,0,On Time
RP0004569,LN001204,CUS00680,18,2024-12-17,2024-12-17,855749,0,On Time
RP0004570,LN001204,CUS00680,19,2025-01-16,2025-01-16,855749,0,On Time
RP0004571,LN001204,CUS00680,20,2025-02-15,2025-02-15,855749,0,On Time
RP0004572,LN001204,CUS00680,21,2025-03-17,2025-03-17,855749,0,On Time
RP0004573,LN001204,CUS00680,22,2025-04-16,2025-04-16,855749,0,On Time
RP0004574,LN001204,CUS00680,23,2025-05-16,2025-05-16,855749,0,On Time
RP0004575,LN001204,CUS00680,24,2025-06-15,2025-06-15,855749,0,On Time
RP0004576,LN001207,CUS02438,1,2022-07-15,2022-07-15,664013,0,On Time
RP0004577,LN001207,CUS02438,2,2022-08-14,2022-08-14,664013,0,On Time
RP0004578,LN001207,CUS02438,3,2022-09-13,2022-09-13,664013,0,On Time
RP0004579,LN001207,CUS02438,4,2022-10-13,2022-10-13,664013,0,On Time
RP0004580,LN001207,CUS02438,5,2022-11-12,2022-11-12,664013,0,On Time
RP0004581,LN001207,CUS02438,6,2022-12-12,2022-12-12,664013,0,On Time
RP0004582,LN001207,CUS02438,7,2023-01-11,2023-01-11,664013,0,On Time
RP0004583,LN001207,CUS02438,8,2023-02-10,2023-02-10,664013,0,On Time
RP0004584,LN001207,CUS02438,9,2023-03-12,2023-03-12,664013,0,On Time
RP0004585,LN001207,CUS02438,10,2023-04-11,2023-04-11,664013,0,On Time
RP0004586,LN001207,CUS02438,11,2023-05-11,2023-05-11,664013,0,On Time
RP0004587,LN001207,CUS02438,12,2023-06-10,2023-06-10,664013,0,On Time
RP0004588,LN001208,CUS03068,1,2022-04-22,2022-04-22,162099,0,On Time
RP0004589,LN001208,CUS03068,2,2022-05-22,2022-05-22,162099,0,On Time
RP0004590,LN001208,CUS03068,3,2022-06-21,2022-06-21,162099,0,On Time
RP0004591,LN001208,CUS03068,4,2022-07-21,2022-07-21,162099,0,On Time
RP0004592,LN001208,CUS03068,5,2022-08-20,2022-08-20,162099,0,On Time
RP0004593,LN001208,CUS03068,6,2022-09-19,2022-09-19,162099,0,On Time
RP0004594,LN001208,CUS03068,7,2022-10-19,2022-10-19,162099,0,On Time
RP0004595,LN001208,CUS03068,8,2022-11-18,2022-11-18,162099,0,On Time
RP0004596,LN001208,CUS03068,9,2022-12-18,2022-12-18,162099,0,On Time
RP0004597,LN001208,CUS03068,10,2023-01-17,2023-01-17,162099,0,On Time
RP0004598,LN001208,CUS03068,11,2023-02-16,2023-02-16,162099,0,On Time
RP0004599,LN001208,CUS03068,12,2023-03-18,2023-03-18,162099,0,On Time
RP0004600,LN001208,CUS03068,13,2023-04-17,2023-04-17,162099,0,On Time
RP0004601,LN001208,CUS03068,14,2023-05-17,2023-05-17,162099,0,On Time
RP0004602,LN001208,CUS03068,15,2023-06-16,2023-06-16,162099,0,On Time
RP0004603,LN001208,CUS03068,16,2023-07-16,2023-07-16,162099,0,On Time
RP0004604,LN001208,CUS03068,17,2023-08-15,2023-08-15,162099,0,On Time
RP0004605,LN001208,CUS03068,18,2023-09-14,2023-09-14,162099,0,On Time
RP0004606,LN001211,CUS01183,1,2025-01-04,2025-01-04,200003,0,On Time
RP0004607,LN001211,CUS01183,2,2025-02-03,2025-02-03,200003,0,On Time
RP0004608,LN001211,CUS01183,3,2025-03-05,2025-03-05,200003,0,On Time
RP0004609,LN001211,CUS01183,4,2025-04-04,2025-04-04,200003,0,On Time
RP0004610,LN001211,CUS01183,5,2025-05-04,2025-05-04,200003,0,On Time
RP0004611,LN001211,CUS01183,6,2025-06-03,2025-06-03,200003,0,On Time
RP0004612,LN001212,CUS01799,1,2023-09-11,2023-09-11,503694,0,On Time
RP0004613,LN001212,CUS01799,2,2023-10-11,2023-10-11,503694,0,On Time
RP0004614,LN001212,CUS01799,3,2023-11-10,2023-11-10,503694,0,On Time
RP0004615,LN001212,CUS01799,4,2023-12-10,2023-12-10,503694,0,On Time
RP0004616,LN001212,CUS01799,5,2024-01-09,2024-01-09,503694,0,On Time
RP0004617,LN001212,CUS01799,6,2024-02-08,2024-02-08,503694,0,On Time
RP0004618,LN001213,CUS00510,1,2022-05-30,2022-05-30,2199274,0,On Time
RP0004619,LN001213,CUS00510,2,2022-06-29,2022-06-29,2199274,0,On Time
RP0004620,LN001213,CUS00510,3,2022-07-29,2022-09-22,2199274,55,Overdue
RP0004621,LN001213,CUS00510,4,2022-08-28,2022-08-28,2199274,0,On Time
RP0004622,LN001213,CUS00510,5,2022-09-27,2022-09-27,2199274,0,On Time
RP0004623,LN001213,CUS00510,6,2022-10-27,2022-10-27,2199274,0,On Time
RP0004624,LN001213,CUS00510,7,2022-11-26,2022-11-26,2199274,0,On Time
RP0004625,LN001213,CUS00510,8,2022-12-26,2022-12-26,2199274,0,On Time
RP0004626,LN001213,CUS00510,9,2023-01-25,2023-01-25,2199274,0,On Time
RP0004627,LN001213,CUS00510,10,2023-02-24,2023-02-24,2199274,0,On Time
RP0004628,LN001213,CUS00510,11,2023-03-26,2023-03-26,2199274,0,On Time
RP0004629,LN001213,CUS00510,12,2023-04-25,2023-04-25,2199274,0,On Time
RP0004630,LN001213,CUS00510,13,2023-05-25,2023-06-03,2199274,9,Late
RP0004631,LN001213,CUS00510,14,2023-06-24,2023-06-24,2199274,0,On Time
RP0004632,LN001213,CUS00510,15,2023-07-24,2023-07-24,2199274,0,On Time
RP0004633,LN001213,CUS00510,16,2023-08-23,2023-08-23,2199274,0,On Time
RP0004634,LN001213,CUS00510,17,2023-09-22,2023-09-22,2199274,0,On Time
RP0004635,LN001213,CUS00510,18,2023-10-22,2023-10-22,2199274,0,On Time
RP0004636,LN001213,CUS00510,19,2023-11-21,2023-11-21,2199274,0,On Time
RP0004637,LN001213,CUS00510,20,2023-12-21,2023-12-21,2199274,0,On Time
RP0004638,LN001213,CUS00510,21,2024-01-20,2024-01-20,2199274,0,On Time
RP0004639,LN001213,CUS00510,22,2024-02-19,2024-02-19,2199274,0,On Time
RP0004640,LN001213,CUS00510,23,2024-03-20,2024-05-03,2199274,44,Overdue
RP0004641,LN001213,CUS00510,24,2024-04-19,2024-04-19,2199274,0,On Time
RP0004642,LN001214,CUS01920,1,2023-01-25,2023-01-25,161866,0,On Time
RP0004643,LN001214,CUS01920,2,2023-02-24,2023-02-24,161866,0,On Time
RP0004644,LN001214,CUS01920,3,2023-03-26,2023-03-26,161866,0,On Time
RP0004645,LN001214,CUS01920,4,2023-04-25,2023-04-25,161866,0,On Time
RP0004646,LN001214,CUS01920,5,2023-05-25,2023-05-25,161866,0,On Time
RP0004647,LN001214,CUS01920,6,2023-06-24,2023-06-24,161866,0,On Time
RP0004648,LN001214,CUS01920,7,2023-07-24,2023-07-24,161866,0,On Time
RP0004649,LN001214,CUS01920,8,2023-08-23,2023-08-23,161866,0,On Time
RP0004650,LN001214,CUS01920,9,2023-09-22,2023-09-22,161866,0,On Time
RP0004651,LN001214,CUS01920,10,2023-10-22,2023-10-22,161866,0,On Time
RP0004652,LN001214,CUS01920,11,2023-11-21,2023-11-21,161866,0,On Time
RP0004653,LN001214,CUS01920,12,2023-12-21,2023-12-21,161866,0,On Time
RP0004654,LN001225,CUS02450,1,2023-05-21,2023-05-21,2544516,0,On Time
RP0004655,LN001225,CUS02450,2,2023-06-20,2023-06-20,2544516,0,On Time
RP0004656,LN001225,CUS02450,3,2023-07-20,2023-07-20,2544516,0,On Time
RP0004657,LN001225,CUS02450,4,2023-08-19,2023-08-19,2544516,0,On Time
RP0004658,LN001225,CUS02450,5,2023-09-18,2023-09-18,2544516,0,On Time
RP0004659,LN001225,CUS02450,6,2023-10-18,2023-10-18,2544516,0,On Time
RP0004660,LN001225,CUS02450,7,2023-11-17,2023-11-17,2544516,0,On Time
RP0004661,LN001225,CUS02450,8,2023-12-17,2023-12-17,2544516,0,On Time
RP0004662,LN001225,CUS02450,9,2024-01-16,2024-01-16,2544516,0,On Time
RP0004663,LN001225,CUS02450,10,2024-02-15,2024-02-15,2544516,0,On Time
RP0004664,LN001225,CUS02450,11,2024-03-16,2024-03-16,2544516,0,On Time
RP0004665,LN001225,CUS02450,12,2024-04-15,2024-04-15,2544516,0,On Time
RP0004666,LN001228,CUS03009,1,2024-02-11,2024-02-11,1374435,0,On Time
RP0004667,LN001228,CUS03009,2,2024-03-12,2024-03-12,1374435,0,On Time
RP0004668,LN001228,CUS03009,3,2024-04-11,2024-04-11,1374435,0,On Time
RP0004669,LN001231,CUS01026,1,2022-12-22,2022-12-22,365502,0,On Time
RP0004670,LN001231,CUS01026,2,2023-01-21,2023-01-21,365502,0,On Time
RP0004671,LN001231,CUS01026,3,2023-02-20,2023-02-20,365502,0,On Time
RP0004672,LN001231,CUS01026,4,2023-03-22,2023-03-22,365502,0,On Time
RP0004673,LN001231,CUS01026,5,2023-04-21,2023-04-21,365502,0,On Time
RP0004674,LN001231,CUS01026,6,2023-05-21,2023-05-21,365502,0,On Time
RP0004675,LN001231,CUS01026,7,2023-06-20,2023-06-20,365502,0,On Time
RP0004676,LN001231,CUS01026,8,2023-07-20,2023-07-20,365502,0,On Time
RP0004677,LN001231,CUS01026,9,2023-08-19,2023-08-19,365502,0,On Time
RP0004678,LN001231,CUS01026,10,2023-09-18,2023-09-18,365502,0,On Time
RP0004679,LN001231,CUS01026,11,2023-10-18,2023-10-18,365502,0,On Time
RP0004680,LN001231,CUS01026,12,2023-11-17,2023-11-17,365502,0,On Time
RP0004681,LN001231,CUS01026,13,2023-12-17,2023-12-17,365502,0,On Time
RP0004682,LN001231,CUS01026,14,2024-01-16,2024-01-16,365502,0,On Time
RP0004683,LN001231,CUS01026,15,2024-02-15,2024-02-15,365502,0,On Time
RP0004684,LN001231,CUS01026,16,2024-03-16,2024-03-16,365502,0,On Time
RP0004685,LN001231,CUS01026,17,2024-04-15,2024-04-15,365502,0,On Time
RP0004686,LN001231,CUS01026,18,2024-05-15,2024-05-15,365502,0,On Time
RP0004687,LN001233,CUS00375,1,2023-08-23,2023-08-23,1577755,0,On Time
RP0004688,LN001233,CUS00375,2,2023-09-22,2023-09-22,1577755,0,On Time
RP0004689,LN001233,CUS00375,3,2023-10-22,2023-10-22,1577755,0,On Time
RP0004690,LN001233,CUS00375,4,2023-11-21,2023-11-21,1577755,0,On Time
RP0004691,LN001233,CUS00375,5,2023-12-21,2023-12-21,1577755,0,On Time
RP0004692,LN001233,CUS00375,6,2024-01-20,2024-01-20,1577755,0,On Time
RP0004693,LN001233,CUS00375,7,2024-02-19,2024-02-19,1577755,0,On Time
RP0004694,LN001233,CUS00375,8,2024-03-20,2024-03-20,1577755,0,On Time
RP0004695,LN001233,CUS00375,9,2024-04-19,2024-04-19,1577755,0,On Time
RP0004696,LN001233,CUS00375,10,2024-05-19,2024-05-19,1577755,0,On Time
RP0004697,LN001233,CUS00375,11,2024-06-18,2024-06-18,1577755,0,On Time
RP0004698,LN001233,CUS00375,12,2024-07-18,2024-07-18,1577755,0,On Time
RP0004699,LN001233,CUS00375,13,2024-08-17,2024-08-17,1577755,0,On Time
RP0004700,LN001233,CUS00375,14,2024-09-16,2024-09-16,1577755,0,On Time
RP0004701,LN001233,CUS00375,15,2024-10-16,2024-10-16,1577755,0,On Time
RP0004702,LN001233,CUS00375,16,2024-11-15,2024-11-15,1577755,0,On Time
RP0004703,LN001233,CUS00375,17,2024-12-15,2024-12-15,1577755,0,On Time
RP0004704,LN001233,CUS00375,18,2025-01-14,2025-01-14,1577755,0,On Time
RP0004705,LN001236,CUS03425,1,2024-04-23,2024-04-23,898560,0,On Time
RP0004706,LN001236,CUS03425,2,2024-05-23,2024-05-23,898560,0,On Time
RP0004707,LN001236,CUS03425,3,2024-06-22,2024-06-22,898560,0,On Time
RP0004708,LN001236,CUS03425,4,2024-07-22,2024-07-22,898560,0,On Time
RP0004709,LN001236,CUS03425,5,2024-08-21,2024-08-21,898560,0,On Time
RP0004710,LN001236,CUS03425,6,2024-09-20,2024-09-20,898560,0,On Time
RP0004711,LN001238,CUS02405,1,2023-03-21,2023-03-21,331074,0,On Time
RP0004712,LN001238,CUS02405,2,2023-04-20,2023-04-20,331074,0,On Time
RP0004713,LN001238,CUS02405,3,2023-05-20,2023-05-20,331074,0,On Time
RP0004714,LN001238,CUS02405,4,2023-06-19,2023-06-19,331074,0,On Time
RP0004715,LN001238,CUS02405,5,2023-07-19,2023-07-19,331074,0,On Time
RP0004716,LN001238,CUS02405,6,2023-08-18,2023-08-18,331074,0,On Time
RP0004717,LN001238,CUS02405,7,2023-09-17,2023-09-17,331074,0,On Time
RP0004718,LN001238,CUS02405,8,2023-10-17,2023-10-17,331074,0,On Time
RP0004719,LN001238,CUS02405,9,2023-11-16,2023-11-16,331074,0,On Time
RP0004720,LN001238,CUS02405,10,2023-12-16,2023-12-16,331074,0,On Time
RP0004721,LN001238,CUS02405,11,2024-01-15,2024-01-15,331074,0,On Time
RP0004722,LN001238,CUS02405,12,2024-02-14,2024-02-14,331074,0,On Time
RP0004723,LN001238,CUS02405,13,2024-03-15,2024-03-15,331074,0,On Time
RP0004724,LN001238,CUS02405,14,2024-04-14,2024-04-14,331074,0,On Time
RP0004725,LN001238,CUS02405,15,2024-05-14,2024-05-14,331074,0,On Time
RP0004726,LN001238,CUS02405,16,2024-06-13,2024-06-13,331074,0,On Time
RP0004727,LN001238,CUS02405,17,2024-07-13,2024-07-13,331074,0,On Time
RP0004728,LN001238,CUS02405,18,2024-08-12,2024-08-12,331074,0,On Time
RP0004729,LN001242,CUS03365,1,2022-08-07,2022-08-07,168528,0,On Time
RP0004730,LN001242,CUS03365,2,2022-09-06,2022-09-06,168528,0,On Time
RP0004731,LN001242,CUS03365,3,2022-10-06,2022-10-06,168528,0,On Time
RP0004732,LN001242,CUS03365,4,2022-11-05,2022-11-05,168528,0,On Time
RP0004733,LN001242,CUS03365,5,2022-12-05,2022-12-05,168528,0,On Time
RP0004734,LN001242,CUS03365,6,2023-01-04,2023-01-04,168528,0,On Time
RP0004735,LN001242,CUS03365,7,2023-02-03,2023-02-03,168528,0,On Time
RP0004736,LN001242,CUS03365,8,2023-03-05,2023-03-05,168528,0,On Time
RP0004737,LN001242,CUS03365,9,2023-04-04,2023-04-04,168528,0,On Time
RP0004738,LN001242,CUS03365,10,2023-05-04,2023-05-04,168528,0,On Time
RP0004739,LN001242,CUS03365,11,2023-06-03,2023-06-03,168528,0,On Time
RP0004740,LN001242,CUS03365,12,2023-07-03,2023-07-03,168528,0,On Time
RP0004741,LN001245,CUS00165,1,2024-01-15,2024-01-15,532222,0,On Time
RP0004742,LN001245,CUS00165,2,2024-02-14,2024-02-14,532222,0,On Time
RP0004743,LN001245,CUS00165,3,2024-03-15,2024-03-15,532222,0,On Time
RP0004744,LN001245,CUS00165,4,2024-04-14,2024-04-14,532222,0,On Time
RP0004745,LN001245,CUS00165,5,2024-05-14,2024-05-14,532222,0,On Time
RP0004746,LN001245,CUS00165,6,2024-06-13,2024-06-13,532222,0,On Time
RP0004747,LN001245,CUS00165,7,2024-07-13,2024-07-13,532222,0,On Time
RP0004748,LN001245,CUS00165,8,2024-08-12,2024-08-12,532222,0,On Time
RP0004749,LN001245,CUS00165,9,2024-09-11,2024-09-11,532222,0,On Time
RP0004750,LN001245,CUS00165,10,2024-10-11,2024-10-11,532222,0,On Time
RP0004751,LN001245,CUS00165,11,2024-11-10,2024-11-10,532222,0,On Time
RP0004752,LN001245,CUS00165,12,2024-12-10,2024-12-10,532222,0,On Time
RP0004753,LN001247,CUS03098,1,2023-05-13,2023-05-13,359825,0,On Time
RP0004754,LN001247,CUS03098,2,2023-06-12,2023-06-12,359825,0,On Time
RP0004755,LN001247,CUS03098,3,2023-07-12,2023-07-12,359825,0,On Time
RP0004756,LN001247,CUS03098,4,2023-08-11,2023-08-11,359825,0,On Time
RP0004757,LN001247,CUS03098,5,2023-09-10,2023-09-10,359825,0,On Time
RP0004758,LN001247,CUS03098,6,2023-10-10,2023-10-10,359825,0,On Time
RP0004759,LN001247,CUS03098,7,2023-11-09,2023-11-09,359825,0,On Time
RP0004760,LN001247,CUS03098,8,2023-12-09,2023-12-09,359825,0,On Time
RP0004761,LN001247,CUS03098,9,2024-01-08,2024-01-08,359825,0,On Time
RP0004762,LN001247,CUS03098,10,2024-02-07,2024-02-07,359825,0,On Time
RP0004763,LN001247,CUS03098,11,2024-03-08,2024-03-08,359825,0,On Time
RP0004764,LN001247,CUS03098,12,2024-04-07,2024-04-07,359825,0,On Time
RP0004765,LN001251,CUS02669,1,2022-02-13,2022-02-13,203858,0,On Time
RP0004766,LN001251,CUS02669,2,2022-03-15,2022-03-15,203858,0,On Time
RP0004767,LN001251,CUS02669,3,2022-04-14,2022-04-14,203858,0,On Time
RP0004768,LN001251,CUS02669,4,2022-05-14,2022-05-14,203858,0,On Time
RP0004769,LN001251,CUS02669,5,2022-06-13,2022-06-13,203858,0,On Time
RP0004770,LN001251,CUS02669,6,2022-07-13,2022-07-13,203858,0,On Time
RP0004771,LN001251,CUS02669,7,2022-08-12,2022-08-12,203858,0,On Time
RP0004772,LN001251,CUS02669,8,2022-09-11,2022-09-11,203858,0,On Time
RP0004773,LN001251,CUS02669,9,2022-10-11,2022-10-11,203858,0,On Time
RP0004774,LN001251,CUS02669,10,2022-11-10,2022-11-10,203858,0,On Time
RP0004775,LN001251,CUS02669,11,2022-12-10,2022-12-10,203858,0,On Time
RP0004776,LN001251,CUS02669,12,2023-01-09,2023-01-09,203858,0,On Time
RP0004777,LN001251,CUS02669,13,2023-02-08,2023-02-08,203858,0,On Time
RP0004778,LN001251,CUS02669,14,2023-03-10,2023-03-10,203858,0,On Time
RP0004779,LN001251,CUS02669,15,2023-04-09,2023-04-09,203858,0,On Time
RP0004780,LN001251,CUS02669,16,2023-05-09,2023-05-09,203858,0,On Time
RP0004781,LN001251,CUS02669,17,2023-06-08,2023-06-08,203858,0,On Time
RP0004782,LN001251,CUS02669,18,2023-07-08,2023-07-08,203858,0,On Time
RP0004783,LN001251,CUS02669,19,2023-08-07,2023-08-07,203858,0,On Time
RP0004784,LN001251,CUS02669,20,2023-09-06,2023-09-06,203858,0,On Time
RP0004785,LN001251,CUS02669,21,2023-10-06,2023-10-06,203858,0,On Time
RP0004786,LN001251,CUS02669,22,2023-11-05,2023-11-05,203858,0,On Time
RP0004787,LN001251,CUS02669,23,2023-12-05,2023-12-05,203858,0,On Time
RP0004788,LN001251,CUS02669,24,2024-01-04,2024-01-04,203858,0,On Time
RP0004789,LN001251,CUS02669,25,2024-02-03,2024-02-03,203858,0,On Time
RP0004790,LN001251,CUS02669,26,2024-03-04,2024-03-04,203858,0,On Time
RP0004791,LN001251,CUS02669,27,2024-04-03,2024-04-03,203858,0,On Time
RP0004792,LN001251,CUS02669,28,2024-05-03,2024-05-03,203858,0,On Time
RP0004793,LN001251,CUS02669,29,2024-06-02,2024-06-02,203858,0,On Time
RP0004794,LN001251,CUS02669,30,2024-07-02,2024-07-02,203858,0,On Time
RP0004795,LN001251,CUS02669,31,2024-08-01,2024-08-01,203858,0,On Time
